payment_type,profit_per_order,sales_per_customer,category_id,category_name,customer_city,customer_country,customer_segment,customer_state,customer_zipcode,department_id,department_name,latitude,longitude,market,order_city,order_country,order_customer_id,order_date,order_item_discount,order_item_discount_rate,order_item_product_price,order_item_profit_ratio,order_item_quantity,sales,order_item_total_amount,order_profit_per_order,order_region,order_state,order_status,product_category_id,product_name,product_price,shipping_date,shipping_mode,label,shipping_duration,high_volume_customer,high_profit_margin
1,0.8041083864226167,0.0785026864323174,48.0,45,129,0,0,13,60429.79,7.0,3,41.941483,-86.90448,4,371,143,4563.712,2016-06-15 00:00:00+01:00,0.064,0.18,0.0954773869346733,0.35493928,0.0,199.99,0.0799282173350582,57.409523,6,560,1,48.0,66,199.99,,3,-1,11.0,0,1
2,0.7938699076774682,0.0506280191079902,18.0,33,236,0,1,24,30906.686,4.0,0,34.09073,-77.40054,4,515,143,7921.74,2016-05-20 00:00:00+01:00,0.046950176,0.18516564,0.0603015075376884,0.14,0.0,129.99,0.0475209935316947,15.3032255,18,397,5,18.0,52,129.99,2016-05-01 00:00:00+01:00,3,1,-19.0,0,0
3,0.8068277059458466,0.1170506688683591,43.0,9,440,0,0,9,43228.08,7.0,3,35.80808,-95.09785,4,673,143,2420.886,2016-08-05 00:00:00+01:00,0.15,0.25,0.1457236180904522,0.32955992,0.0,299.98,0.1138599016817593,71.55357,18,583,6,43.0,20,299.98,2016-06-10 00:00:00+01:00,3,1,-56.0,0,1
3,0.7939859814436304,0.0622988291768857,18.0,33,161,0,0,19,22301.799,4.0,0,38.82283,-76.77377,2,2428,90,148.76317,,0.0009644958,0.0,0.0603015075376884,0.1204575,0.0,129.99,0.0637535213454075,14.576373,3,297,4,18.0,52,129.99,,0,-1,11.0,0,0
3,0.795178991801208,0.018088170165483,46.0,29,49,0,1,26,33603.39,7.0,3,37.591007,-121.89075,3,1316,103,2857.9355,,0.015,0.15,0.0200954773869346,0.5,0.0,49.98,0.018633893919793,15.871987,13,728,4,46.0,63,49.98,,3,0,11.0,0,1
3,0.8091760673357371,0.0805734669122448,48.0,45,413,0,0,13,60043.004,7.0,3,41.89572,-88.27572,1,33,142,2605.6343,2017-09-23 00:00:00+01:00,0.075728164,0.18,0.0954773869346733,0.49,0.0,199.99,0.0789133247089262,84.069374,10,281,4,48.0,66,199.99,,0,1,11.0,0,1
3,0.7944350219323427,0.1237845001333525,43.0,9,64,1,0,34,725.0,7.0,3,18.219957,-66.37056,1,2600,114,6891.7217,2016-10-20 00:00:00+01:00,0.09997322,0.17,0.1457236180904522,0.02,0.0,299.98,0.1234100905562742,17.214382,8,199,6,43.0,20,299.98,2016-08-01 00:00:00+01:00,2,1,-80.0,0,0
3,0.8085155134005466,0.1156149812307718,17.0,12,413,0,0,36,21176.295,4.0,0,37.385082,-84.31404,1,524,113,3317.1804,,0.012040628,0.03,0.0251256281407035,0.33,0.75,239.96,0.1178111254851229,76.868645,22,126,6,17.0,67,59.99,2016-10-10 00:00:00+01:00,3,1,11.0,0,1
2,0.8002352033621937,0.082751839968958,48.0,45,64,1,0,34,725.0,7.0,3,18.221676,-66.06364,2,1297,61,1612.934,,0.068,0.16,0.0954773869346733,0.25,0.0,199.99,0.0830530401034929,45.72,3,74,5,48.0,66,199.99,2017-04-25 00:00:00+01:00,3,0,11.0,0,0
1,0.8263789082056817,0.1654702896380674,45.0,18,64,1,0,34,725.0,7.0,3,18.269278,-66.37058,1,978,48,5060.7324,2015-09-09 00:00:00+01:00,0.128,0.16,0.1959748743718593,0.47,0.0,399.98,0.1699818887451488,159.17474,22,409,1,45.0,23,399.98,2015-10-23 00:00:00+01:00,2,1,44.0,0,1
2,0.8056472190708036,0.136997058039066,17.0,12,64,1,0,34,725.0,4.0,0,18.283358,-66.37061,2,259,37,3746.3147,2015-07-08 00:00:00+01:00,0.0468,0.07,0.0251256281407035,0.25,1.0,299.95,0.1327147580853816,64.35682,1,796,5,17.0,67,59.99,2015-08-07 00:00:00+01:00,3,-1,30.0,0,0
1,0.7936378582091266,0.0163810145962699,46.0,29,405,0,0,38,76754.66,7.0,3,32.27502,-97.69905,4,1318,143,7556.6763,2016-09-02 00:00:00+01:00,0.02,0.18,0.0200954773869346,0.33,0.0,49.98,0.0168227684346701,12.990201,21,165,6,46.0,63,49.98,2016-05-05 00:00:00+01:00,3,0,-120.0,0,1
1,0.7987378143444411,0.034488247331461,46.0,29,64,1,0,34,725.0,7.0,3,18.232498,-66.03706,1,459,27,200.22002,2017-06-26 00:00:00+01:00,0.048,0.25,0.0200954773869346,0.46,0.25,99.96,0.0365098266494178,39.36066,17,902,1,46.0,63,49.98,2017-09-20 00:00:00+01:00,0,1,86.0,0,1
3,0.7771206382196909,0.0421616072310511,33.201733,15,413,0,0,3,95609.07,6.0,8,38.38221,-122.236374,3,2348,6,3185.8743,,0.054577794,0.25,0.0047962261306532,-0.67,1.0,119.97,0.0401002504527813,-36.160225,11,632,4,30.0,79,19.99,,2,1,11.0,0,0
2,0.8101916542268562,0.0857504181120632,48.0,45,64,1,2,34,725.0,7.0,3,18.24372,-66.370605,4,1730,143,3706.796,2016-05-13 00:00:00+01:00,0.0416,0.12,0.0954773869346733,0.48,0.0,199.99,0.0892626131953428,91.03269,6,633,5,48.0,66,199.99,2016-06-01 00:00:00+01:00,3,-1,19.0,0,1
3,0.7909765102082998,0.0192235646071638,46.0,29,446,0,1,8,33071.516,7.0,3,26.173542,-80.25684,2,1492,18,4590.506,2015-04-10 00:00:00+01:00,0.012,0.1,0.0200954773869346,-0.14438948,0.0,49.98,0.020175937904269,2.9469497,12,29,6,46.0,63,49.98,2015-06-11 00:00:00+01:00,2,0,62.0,0,0
1,0.776955486530556,0.1923904358771233,45.0,18,221,0,2,3,95018.48,7.0,3,37.629345,-121.87926,2,2191,135,6208.039,,0.043186294,0.05,0.1959748743718593,-0.22,0.0,399.98,0.1927503234152652,-65.27558,3,778,1,45.0,23,399.98,,3,0,11.0,0,0
2,0.7828155152378109,0.136997058039066,17.0,12,64,1,1,34,725.0,4.0,0,18.24156,-66.370575,4,2029,143,7471.783,2016-06-06 00:00:00+01:00,0.0182,0.04,0.0251256281407035,-0.11,1.0,299.95,0.1428150064683053,-40.493904,9,121,5,17.0,67,59.99,2016-08-04 00:00:00+01:00,0,1,59.0,0,0
3,0.8105753002778863,0.095068221029422,48.0,45,31,0,0,38,77089.8,7.0,3,33.058647,-99.42184,4,1860,143,11971.067,,0.022,0.06,0.0954773869346733,0.47,0.0,199.99,0.0938903699870634,91.90153,21,54,4,48.0,66,199.99,2016-06-18 00:00:00+01:00,3,1,11.0,0,1
1,0.785941137496268,0.0601296866241617,18.0,33,187,0,2,26,2825.4565,4.0,0,40.74623,-74.038506,3,907,6,6610.22,,0.0048,0.03,0.0603015075376884,-0.22,0.0,129.99,0.0613712807244502,-14.854297,11,736,1,18.0,52,129.99,2015-04-20 00:00:00+01:00,3,0,11.0,0,0
2,0.7831080097834324,0.140103228758957,43.0,9,73,0,2,24,29723.096,7.0,3,35.342857,-80.24064,1,2658,142,3544.5996,,0.05081218,0.09,0.1457236180904522,-0.20350304,0.0,299.98,0.1373779715394567,-37.099182,10,281,5,43.0,20,299.98,2017-10-16 00:00:00+01:00,2,1,11.0,0,0
0,0.8059494178168707,0.1245723751595017,43.0,9,416,0,0,37,43079.785,7.0,3,36.76601,-84.82836,2,140,90,3127.1152,,0.10198,0.17,0.1457236180904522,0.28,0.0,299.98,0.1245640724450194,66.36464,3,869,0,43.0,20,299.98,,0,1,11.0,0,0
3,0.7922880376179868,0.0010387909792068,59.0,7,140,0,0,3,91591.4,9.0,2,33.985992,-116.98567,1,1700,70,12309.846,2017-08-07 00:00:00+01:00,0.008,0.18,0.0007788944723618,0.47,0.0,11.406322,0.0014282059508408,11.217727,17,168,4,59.20604,10,11.54,2017-10-27 00:00:00+01:00,3,-1,81.0,0,1
3,0.8079198424545851,0.0857504181120632,76.0,47,293,0,1,3,95275.445,4.0,0,37.31906,-121.90086,3,206,135,18846.23,,0.08517986,0.18,0.1422361809045226,0.45,0.0,210.63422,0.0892359068564036,78.65191,15,99,4,76.0,76,199.99,,2,0,11.0,0,1
3,0.8121903612520956,0.1237809176831222,17.0,12,64,1,1,34,725.0,4.0,0,18.227686,-66.370575,2,2196,37,11141.343,,0.10798722,0.2,0.0251256281407035,0.38,1.0,299.95,0.1203053040103492,93.85351,1,789,6,17.0,67,59.99,2015-04-24 00:00:00+01:00,0,1,11.0,0,1
0,0.8009510931722665,0.0486057570147075,29.0,37,64,1,2,34,725.0,5.0,6,18.21406,-66.37053,1,1004,67,1854.152,2017-04-25 00:00:00+01:00,0.03,0.15,0.0150753768844221,0.46,0.5,100.0,0.0476913117723156,43.69872,22,358,0,29.0,97,39.99,2017-06-23 00:00:00+01:00,0,1,59.0,0,1
3,0.8030773791424569,0.0836705313749753,48.0,45,64,1,0,34,725.0,7.0,3,18.279396,-66.37058,2,611,56,7366.3374,2017-08-07 00:00:00+01:00,0.06,0.17,0.0954773869346733,0.33,0.0,199.99,0.0820181112548512,53.268852,3,586,4,48.0,66,199.99,2017-05-26 00:00:00+01:00,3,1,-73.0,0,1
2,0.8045556071010266,0.1323355241007014,43.0,9,64,1,2,34,725.0,7.0,3,18.215475,-66.37053,3,723,138,278.77872,2016-10-03 00:00:00+01:00,0.056,0.09,0.1457236180904522,0.25,0.0,299.98,0.1348248900388098,63.614426,20,653,5,43.0,20,299.98,2016-08-13 00:00:00+01:00,2,0,-51.0,0,0
2,0.8168963300645339,0.136997058039066,43.0,9,36,0,0,3,92345.98,7.0,3,35.9145,-118.439575,2,2191,26,8590.421,,0.072,0.12,0.1457236180904522,0.44,0.0,299.98,0.1358205588615783,110.76907,12,786,5,43.0,20,299.98,,3,1,11.0,0,1
1,0.8129267735342076,0.1675410701179948,45.0,18,257,0,1,37,31052.213,7.0,3,34.07708,-77.09231,4,1908,143,8524.155,2016-04-24 00:00:00+01:00,0.15,0.2,0.1959748743718593,0.31,0.0,399.98,0.1632991824062095,102.98063,14,300,1,45.0,23,399.98,2016-04-23 00:00:00+01:00,3,0,-1.0,0,1
2,0.7998707477665756,0.0622988291768857,46.0,29,83,0,0,2,85020.64,7.0,3,33.9951,-106.607475,1,697,142,2033.8075,,0.035704154,0.12,0.0200954773869346,0.31,0.5,149.94,0.0627166882276843,39.367786,10,798,6,46.0,63,49.98,2015-09-24 00:00:00+01:00,2,0,11.0,0,1
3,0.8026090273982041,0.0601527530479276,18.0,33,64,1,1,34,725.0,4.0,0,18.248047,-66.37056,3,395,6,1979.1096,,0.005,0.01,0.0603015075376884,0.39,0.0,129.99,0.063649107373868,55.0791,11,143,6,18.0,52,129.99,,3,0,11.0,0,1
2,0.7289883333716096,0.0857504181120632,24.0,46,398,0,0,19,27747.719,5.0,6,39.51302,-77.50619,3,204,65,9774.986,,0.052,0.15,0.0201055276381909,-1.65,0.75,199.99,0.0840906701164294,-262.68842,15,947,5,24.0,55,50.0,,2,1,11.0,0,0
3,0.8239189927198401,0.1986027773169054,45.0,18,284,0,0,3,93116.98,7.0,3,36.033215,-118.467705,1,1008,48,11497.973,,0.018,0.02,0.1959748743718593,0.34,0.0,399.98,0.1987079430789133,144.12708,22,25,6,45.0,23,399.98,2015-10-19 00:00:00+01:00,3,0,11.0,0,1
2,0.803299794685713,0.0867695371944059,48.0,45,64,1,0,34,725.0,7.0,3,18.270603,-66.37054,0,1162,122,8021.7085,2017-04-16 00:00:00+01:00,0.0468,0.12,0.0954773869346733,0.33,0.0,199.99,0.0892626131953428,57.41142,16,315,5,48.0,66,199.99,2017-08-29 00:00:00+01:00,3,1,135.0,0,1
3,0.800543979514503,0.0785026864323174,24.0,46,222,0,1,16,24704.799,5.0,6,40.67884,-80.136505,1,1255,52,10444.808,2015-10-24 00:00:00+01:00,0.004,0.03,0.0201055276381909,0.29,0.5,150.0,0.0737302457956015,46.797165,22,376,4,24.0,55,50.0,2015-10-22 00:00:00+01:00,2,1,-2.0,0,0
3,0.797485943550054,0.0609528218649329,18.0,33,180,0,0,3,92025.695,4.0,0,33.13434,-115.17241,1,327,48,7781.3154,2015-05-30 00:00:00+01:00,0.00107843328,0.01,0.0603015075376884,0.25,0.0,129.99,0.0624490504527813,27.540754,22,702,6,18.0,52,129.99,2015-07-09 00:00:00+01:00,0,1,40.0,0,0
3,0.7964556585444273,0.0539090724163623,18.0,33,542,0,0,3,90732.086,4.0,0,33.961033,-117.914536,2,2392,145,9233.013,,0.03598,0.15,0.0603015075376884,0.25,0.0,129.99,0.0552959327296248,30.249397,12,381,6,18.0,52,129.99,,2,1,11.0,0,0
3,0.8079707829042556,0.1061636543880673,46.0,29,64,1,0,34,725.0,7.0,3,18.288733,-66.37054,4,2150,143,2091.973,2016-04-09 00:00:00+01:00,0.033,0.07,0.0200954773869346,0.35,1.0,249.9,0.1165692108667529,69.743256,21,165,6,46.0,63,49.98,2016-09-08 00:00:00+01:00,3,1,152.0,0,1
1,0.7977301228670509,0.098438913247819,48.0,45,202,1,0,34,6457.6045,7.0,3,18.359198,-66.37053,2,2435,90,8988.427,2017-04-08 00:00:00+01:00,0.004,0.01,0.0954773869346733,0.14,0.0,199.99,0.0975413971539456,31.932343,3,582,1,48.0,66,199.99,2017-04-17 00:00:00+01:00,3,0,9.0,0,0
0,0.8013363631352916,0.0935121899842438,29.0,37,147,0,0,37,33065.508,5.0,6,34.16057,-86.01453,2,386,4,9699.293,2017-06-25 00:00:00+01:00,0.015845696,0.03,0.0150753768844221,0.25,1.0,199.95,0.0944372574385511,46.451622,12,148,0,29.0,97,39.99,2017-03-27 00:00:00+01:00,3,0,-90.0,0,0
1,0.7938109641044485,0.0427679969851589,24.0,46,287,0,1,38,78565.74,5.0,6,31.546959,-98.61741,4,1860,143,4262.4346,2016-05-12 00:00:00+01:00,0.012,0.05,0.0201055276381909,0.19,0.25,100.0,0.0450179301423027,18.065569,21,165,1,24.0,55,50.0,2016-06-12 00:00:00+01:00,2,1,31.0,0,0
1,0.793178932549434,0.0184313083272143,24.0,46,498,0,0,3,92022.95,5.0,6,34.035,-119.11196,4,1786,143,12012.805,2016-07-23 00:00:00+01:00,0.0096,0.09,0.0201055276381909,0.27,0.0,50.0,0.0196646499353169,10.643114,21,54,1,24.0,55,50.0,2016-09-07 00:00:00+01:00,3,1,46.0,0,0
2,0.8156205658774085,0.1179368904364512,9.0,10,64,1,1,34,725.0,3.0,5,18.23086,-66.37059,4,1311,143,11937.694,2016-09-01 00:00:00+01:00,0.12,0.18,0.0452261306532663,0.488186,0.5,299.95,0.1165692108667529,122.9274,18,399,5,9.0,57,99.99,2016-05-27 00:00:00+01:00,3,-1,-97.0,0,1
1,0.7943293312357899,0.0919627595518453,17.0,12,367,0,0,20,60120.242,4.0,0,42.076263,-84.45599,2,328,18,4349.155,,0.0108,0.03,0.0251256281407035,0.09,0.5,179.97,0.0902755498059508,16.012793,12,90,1,17.0,67,59.99,2015-03-31 00:00:00+01:00,3,1,11.0,0,0
0,0.7922521713019314,0.0127839363726854,75.0,44,64,1,0,34,725.0,9.0,2,18.237991,-66.037056,3,923,27,20259.852,,0.015,0.18,0.0125628140703517,0.25,0.0,39.75,0.0121698069857697,7.5636387,7,342,0,75.0,24,39.99,,3,1,11.0,0,0
3,0.8305611694187355,0.169169645780336,45.0,18,51,0,0,3,92689.26,7.0,3,34.669476,-118.200134,4,2622,143,7714.707,2016-07-11 00:00:00+01:00,0.136,0.16,0.1959748743718593,0.49,0.0,399.98,0.1699818887451488,168.42757,14,935,6,45.0,23,399.98,2016-05-30 00:00:00+01:00,3,-1,-42.0,0,1
0,0.7933003780171325,0.1770915303992246,9.0,10,64,1,1,34,725.0,3.0,5,18.284033,-66.37052,1,2056,125,5466.645,2017-07-26 00:00:00+01:00,0.08998,0.12,0.0452261306532663,-0.1,0.75,357.1,0.1720517464424321,13.369434,17,189,0,9.0,57,99.99,2017-06-02 00:00:00+01:00,3,1,-54.0,0,0
2,0.8041194336632754,0.0831275572022848,48.0,45,64,1,0,34,725.0,7.0,3,18.270922,-66.37061,2,2421,68,297.975,,0.064,0.16,0.0954773869346733,0.35,0.0,199.99,0.0845853091849935,57.423016,20,607,5,48.0,66,199.99,2017-04-08 00:00:00+01:00,2,0,11.0,0,1
3,0.7955636485772685,0.0342731139474013,43.0,28,64,1,1,34,725.0,7.0,3,18.217215,-66.37062,4,963,143,7212.0103,2016-06-26 00:00:00+01:00,0.0216,0.15,0.007537688442211,0.3,0.5,79.98,0.0326610090556274,19.200241,6,557,4,43.0,21,24.99,2016-05-09 00:00:00+01:00,3,0,-48.0,0,0
2,0.8174917208276876,0.1841073139574138,9.0,10,541,0,0,5,12427.188,3.0,5,38.58346,-77.13344,1,275,52,4914.056,,0.054,0.07,0.0452261306532663,0.35,0.75,361.69443,0.1824010349288486,122.36232,22,119,5,9.0,57,99.99,2015-05-24 00:00:00+01:00,3,1,11.0,0,1
1,0.8040919819488781,0.0552183409764305,18.0,33,64,1,0,34,725.0,4.0,0,18.230427,-66.370544,1,366,48,7577.838,2017-06-02 00:00:00+01:00,0.0182,0.1,0.0603015075376884,0.48,0.0,129.99,0.0561857542043984,61.502377,22,342,1,18.0,52,129.99,2017-07-20 00:00:00+01:00,2,1,48.0,0,1
0,0.8002579514502905,0.0582608072410273,24.0,46,145,1,2,34,780.38885,5.0,6,18.260351,-66.04747,3,634,9,4205.4053,,0.06,0.18,0.0201055276381909,0.34,0.5,150.24332,0.060025873221216,38.69892,13,241,0,24.0,55,50.0,,0,1,11.0,0,1
2,0.7981934120294881,0.0527074088577628,18.0,33,64,1,0,34,725.0,4.0,0,18.201664,-66.3706,1,1359,142,1112.8274,,0.034557296,0.13,0.0603015075376884,0.27,0.0,129.99,0.0546442432082794,33.810287,10,281,5,18.0,52,129.99,2015-07-22 00:00:00+01:00,2,1,11.0,0,0
1,0.8029500599407482,0.0826442473921721,17.0,12,336,0,2,14,2132.2795,4.0,0,41.862656,-73.95749,1,487,125,2803.5251,,0.0234,0.06,0.0251256281407035,0.35,0.5,179.97,0.0840891177231565,50.53146,17,649,1,17.0,67,59.99,2017-07-19 00:00:00+01:00,3,-1,11.0,0,1
1,0.7933546632064855,0.0145562630274676,75.0,44,64,1,0,34,725.0,9.0,2,18.233404,-66.03706,3,206,135,20226.479,,0.0072,0.09,0.0135653718592964,0.34,0.0,39.75,0.0149623627425614,12.628314,15,99,1,75.0,24,34.99,,2,1,11.0,0,1
3,0.7945625710217487,0.0200154538412734,24.0,46,153,0,1,42,48163.44,5.0,6,42.94601,-90.1691,4,673,143,4894.086,2016-04-11 00:00:00+01:00,0.0052,0.04,0.0201055276381909,0.36,0.0,50.0,0.0206951710219922,14.919958,18,583,4,24.0,55,50.0,2016-06-05 00:00:00+01:00,2,1,55.0,0,1
1,0.7947632792871414,0.0209817214288171,24.0,46,64,1,0,34,725.0,5.0,6,18.227568,-66.422165,1,944,70,2920.5898,2015-07-14 00:00:00+01:00,0.0005193152,0.01,0.0201055276381909,0.36,0.0,50.0,0.0214785267787839,19.795805,17,925,1,24.0,55,50.0,2015-07-25 00:00:00+01:00,3,1,11.0,0,1
2,0.7935996137151781,0.0297676806185649,17.0,12,410,0,1,30,45964.707,4.0,0,40.841484,-83.01572,3,2338,65,3095.954,,0.0020761542,0.01,0.0251256281407035,0.25,0.0,59.99,0.0292593324708926,17.44794,15,273,5,17.0,67,59.99,,1,1,11.0,0,0
2,0.7704115816549159,0.1638940788371123,45.0,18,64,1,0,34,725.0,7.0,3,25.687328,-66.37063,2,1698,104,11191.102,2017-04-30 00:00:00+01:00,0.15,0.2,0.1959748743718593,-0.25,0.0,399.98,0.1617024579560155,-74.56737,3,694,5,45.0,23,399.98,2017-06-08 00:00:00+01:00,2,1,39.0,0,0
2,0.7958205865466321,0.0497445102623267,18.0,33,64,1,1,34,725.0,4.0,0,18.289873,-66.37056,2,478,90,11923.375,2017-07-16 00:00:00+01:00,0.04499976,0.18,0.0603015075376884,0.21,0.0,129.99,0.051280724450194,21.279827,3,341,5,18.0,52,129.99,2017-09-01 00:00:00+01:00,3,-1,47.0,0,0
1,0.7973561918103943,0.0386324226516716,26.0,21,482,0,1,3,92024.11,5.0,6,33.779354,-117.615364,3,1872,6,11331.537,,0.002,0.01,0.0150753768844221,0.36,0.25,79.98,0.0416580232858991,31.798964,11,477,1,24.0,77,39.99,,2,1,11.0,0,1
2,0.7934574760581494,0.0251800890741874,17.0,12,531,0,0,22,21228.205,4.0,0,38.31504,-77.32366,1,2299,70,10505.463,,0.008,0.06,0.0251256281407035,0.25,0.0,59.99,0.024372574385511,11.459027,17,900,5,17.0,67,59.99,2017-08-11 00:00:00+01:00,3,1,11.0,0,0
2,0.7956377185770388,0.0189657146456691,37.0,17,175,0,1,29,11217.345,6.0,8,41.79482,-74.450714,2,1219,90,8414.972,2017-04-08 00:00:00+01:00,0.0,0.0,0.0201055276381909,0.48,0.0,49.98,0.0188926261319534,21.125267,3,675,5,42.147728,16,50.0,2017-04-10 00:00:00+01:00,2,1,2.0,0,1
2,0.7632987423925774,0.1509770420136893,45.0,18,321,0,0,13,60620.926,7.0,3,41.726837,-89.196976,2,2169,40,7777.9395,,0.2,0.25,0.1959748743718593,-0.3624678,0.0,399.98,0.1513525588615782,-104.99895,3,778,5,45.0,23,399.98,,3,-1,11.0,0,0
1,0.7992546632064855,0.0654778654849142,29.0,37,444,0,0,29,10024.113,5.0,6,41.554466,-73.261986,4,1802,143,5062.606,2016-08-07 00:00:00+01:00,0.0057060031999999,0.02,0.0150753768844221,0.27,0.75,129.99,0.0706228874514877,38.4259,14,649,1,29.0,97,39.99,2016-06-28 00:00:00+01:00,2,1,-40.0,0,0
3,0.7580695680132283,0.0759066783684124,46.0,29,64,1,0,34,725.0,7.0,3,33.457237,-66.069466,1,698,52,45.391937,,0.0063394914,0.02,0.0200954773869346,-0.8,0.5,159.91367,0.0809831824062095,-133.80984,22,109,6,46.0,63,49.98,2015-04-10 00:00:00+01:00,1,1,11.0,0,0
3,0.7821312541625519,0.0596068145529801,18.0,33,64,1,0,34,725.0,4.0,0,18.268726,-66.37058,3,2019,95,3166.7214,2015-07-19 00:00:00+01:00,0.006,0.02,0.0603015075376884,-0.22956693,0.0,129.99,0.0613712807244502,-24.459723,15,960,6,18.0,52,129.99,2015-10-11 00:00:00+01:00,0,1,84.0,0,0
1,0.7742297935374228,0.1716788933190832,13.0,6,57,0,0,30,37553.285,3.0,5,40.579144,-81.483955,2,2418,68,10678.517,,0.039982152,0.06,0.0373919597989949,-0.23,0.75,299.98,0.1699818887451488,-70.030495,3,297,1,13.0,46,99.99,2017-04-24 00:00:00+01:00,3,-1,11.0,0,0
1,0.784064091587626,0.0991846685990065,17.0,12,64,1,0,34,725.0,4.0,0,18.230967,-66.37061,1,2391,48,2930.591,2017-09-30 00:00:00+01:00,0.06798,0.16,0.0251256281407035,-0.2,0.75,239.96,0.0988342871927555,-33.34611,22,409,5,17.0,67,59.99,2017-09-23 00:00:00+01:00,3,-1,-7.0,0,0
1,0.7911703676825207,0.028775855458338,17.0,12,508,0,0,3,95652.83,4.0,0,39.280537,-122.07107,1,711,52,1329.2328,2017-10-05 00:00:00+01:00,0.0,0.0,0.0251256281407035,0.02,0.0,59.99,0.0259249676584734,3.1628995,22,291,1,17.0,67,59.99,2017-10-08 00:00:00+01:00,0,1,3.0,0,0
1,0.8133383032864065,0.1261179435863051,43.0,9,321,0,0,3,95226.94,7.0,3,36.07641,-121.91224,1,1749,108,7105.059,2016-08-26 00:00:00+01:00,0.096,0.16,0.1457236180904522,0.36,0.0,299.98,0.1273641345407503,104.72939,8,592,1,43.0,20,299.98,2016-08-16 00:00:00+01:00,3,-1,-10.0,0,1
1,0.8092332237098959,0.0816088571522084,24.0,46,257,0,1,43,30111.87,5.0,6,33.997524,-80.11487,2,1327,4,2355.1316,,0.014,0.04,0.0201055276381909,0.48,0.5,179.97,0.0809831824062095,77.25088,12,149,1,24.0,55,50.0,,3,-1,11.0,0,1
0,0.7932857981765151,0.0898773800695345,48.0,45,366,0,1,3,91765.62,7.0,3,32.833817,-117.23006,4,1048,143,839.34076,,0.018,0.05,0.0954773869346733,-0.32627973,0.0,199.99,0.0954623130659767,12.306659,18,886,0,48.0,66,199.99,2016-05-04 00:00:00+01:00,3,1,11.0,0,0
1,0.7976867615919895,0.0609528218649329,18.0,33,64,1,2,34,725.0,4.0,0,18.234268,-66.370514,2,1236,90,1795.0557,,0.0,0.0,0.0603015075376884,0.26,0.0,129.99,0.0633893919793014,31.891357,3,349,1,18.0,52,129.99,,0,1,11.0,0,0
2,0.8012093287095515,0.0971348858331455,24.0,46,201,0,0,3,92802.27,5.0,6,35.57497,-119.00381,1,234,52,1333.3661,2015-08-19 00:00:00+01:00,0.0092682448,0.02,0.0201055276381909,0.21,0.75,200.0,0.0981635705045278,47.221542,22,653,5,24.0,55,50.0,2015-09-02 00:00:00+01:00,3,0,14.0,0,0
3,0.7973500500654526,0.0370767229313702,24.0,46,64,1,1,34,725.0,5.0,6,18.288277,-66.04355,2,510,90,329.9017,2015-04-15 00:00:00+01:00,0.0312,0.15,0.0201055276381909,0.34,0.25,100.0,0.036774214747736,28.440458,3,775,6,24.0,55,50.0,2015-05-22 00:00:00+01:00,0,1,37.0,0,1
1,0.8109985026295845,0.0950689302717364,5.9653378,41,140,0,1,21,97570.8,2.0,4,44.638824,-122.13039,0,586,37,11108.732,,0.0,0.0,0.0200954773869346,0.46,0.75,199.98,0.0944341423027166,95.98741,2,346,1,5.626689,53,47.939728,2016-07-13 00:00:00+01:00,2,1,11.0,0,1
2,0.7970281365546701,0.1654702896380674,45.0,18,64,1,1,34,725.0,7.0,3,18.296574,-66.370544,2,338,18,11495.954,2017-10-05 00:00:00+01:00,0.12,0.17,0.1959748743718593,0.06,0.0,399.98,0.1699770763260026,26.952425,12,90,5,45.0,23,399.98,2017-04-11 00:00:00+01:00,3,0,-177.0,0,0
2,0.7989629508761454,0.0816061030141701,48.0,45,426,0,1,13,30281.197,7.0,3,40.30286,-84.24042,1,297,125,4197.715,2015-04-17 00:00:00+01:00,0.06398,0.18,0.0954773869346733,0.25,0.0,199.99,0.0809831824062095,34.95609,17,520,5,48.0,66,199.99,2015-05-14 00:00:00+01:00,1,1,27.0,0,0
1,0.8138664894472131,0.1758241920377043,45.0,18,470,0,0,28,78044.914,7.0,3,37.295288,-108.53093,3,1557,98,8551.297,,0.105004014,0.13,0.1959748743718593,0.29,0.0,399.98,0.1725818007761966,98.01844,11,172,1,45.0,23,399.98,2016-09-10 00:00:00+01:00,2,1,11.0,0,0
3,0.7945972176928553,0.0867858083520269,48.0,45,324,0,1,29,10472.615,7.0,3,40.798428,-73.94479,1,1508,52,5618.348,,0.044,0.12,0.0954773869346733,0.1,0.0,199.99,0.0871927554980595,21.828638,22,653,4,48.0,66,199.99,2017-08-26 00:00:00+01:00,2,1,11.0,0,0
3,0.7932631761706819,0.0562417962730981,37.0,0,64,1,0,34,725.0,6.0,8,18.260424,-66.370575,3,1881,6,1720.9861,2015-04-14 00:00:00+01:00,0.0192,0.07,0.007537688442211,0.08,1.0,129.99,0.0573350582147477,14.667109,11,951,6,35.16586,74,24.99,2015-09-03 00:00:00+01:00,3,0,142.0,0,0
3,0.7862375433479549,0.1198873326857388,17.0,12,352,0,1,19,29724.973,4.0,0,38.680454,-81.341805,2,940,90,11888.671,,0.0,0.0,0.0251256281407035,-0.2,0.75,239.96,0.1190530401034928,-19.697584,3,415,6,17.0,67,59.99,,0,1,11.0,0,0
